date,ticker,gap_pct
2024-01-11,REE,9.808103039120066
2024-01-11,NCTY,9.550566237437316
2024-01-11,DTCX,9.230767763577976
2024-01-12,AERT,22.31075477718169
2024-01-12,FLXS,21.420629980255107
2024-01-12,AEC,16.666666666666664
2024-01-12,ONMD,16.438356388082727
2024-01-12,ROMA,16.33663004069404
2024-01-12,MDAI,16.078435039117007
2024-01-12,CALC,12.982241904043166
2024-01-12,PRHI,12.40310779551154
2024-01-12,GDTC,11.778296486558038
2024-01-12,BBGI,11.111105878330472
2024-01-12,ATLN,10.888883802625868
2024-01-12,ATON,10.09259382720181
2024-01-12,STKE,9.999997764825856
2024-01-12,CYCN,9.61851988709745
2024-01-12,RCON,9.090912374911529
2024-01-12,PNBK,8.98057999603253
2024-01-12,IMCC,8.928577383967657
2024-01-12,PROP,8.843538827228402
2024-01-12,NMTC,8.633093957075221
2024-01-12,RENX,8.527138161405736
2024-01-16,PHUN,84.21052862732698
2024-01-16,AENT,24.99999733907837
2024-01-16,AEC,16.666666666666664
2024-01-16,PRHI,15.05791960727764
2024-01-16,ACRS,14.71860544745154
2024-01-16,MODD,12.650604962022172
2024-01-16,GNSS,12.345681919446177
2024-01-16,WKEY,12.06226417317316
2024-01-16,SOWG,11.249995231628418
2024-01-16,BANL,11.111109148818317
2024-01-16,STKE,10.18518486580158
2024-01-16,GDTC,9.443095779148432
2024-01-16,ABLV,9.36170372503174
2024-01-16,CCM,8.910886975623121
2024-01-16,IMCC,8.843531392623296
2024-01-16,CALC,8.504397494241772
2024-01-16,UGRO,8.16326530612245
2024-01-16,CLRO,7.920800451404577
2024-01-16,AGEN,7.81249988358468
2024-01-16,LSF,7.53880463877438
2024-01-17,BFRG,21.96969320677761
2024-01-17,BGLC,16.389549904236148
2024-01-17,HERE,14.801452319105504
2024-01-17,COCH,11.910997470469384
2024-01-17,VSME,11.859842184703808
2024-01-17,HURA,11.023616472325584
2024-01-17,LIXT,10.00000397364309
2024-01-17,GTBP,9.90565447135667
2024-01-17,DUOT,9.904151164381457
2024-01-17,BNTC,9.692829809580063
2024-01-17,ROMA,9.207158240236762
2024-01-17,NCRA,9.090911061310528
2024-01-17,EVTL,8.267718161451057
2024-01-17,PMEC,8.18713348372757
2024-01-17,PLAG,7.692309808449005
2024-01-17,CISO,7.619047691131843
2024-01-17,MODD,7.10058470391094
2024-01-17,DUO,7.084017019237454
2024-01-17,RZLT,6.930698328024783
2024-01-17,MTC,6.666660145816787
2024-01-18,RYM,105.93219882373708
2024-01-18,PHUN,34.96933147076245
2024-01-18,PMEC,14.124293937513857
2024-01-18,REBN,12.499995343387196
2024-01-18,JYD,11.999996409696674
2024-01-18,DOGZ,11.809039897971225
2024-01-18,RZLT,11.578942745346051
2024-01-18,CVKD,11.309517412048873
2024-01-18,CTNT,11.061946949334049
2024-01-18,SRFM,10.769225287417513
2024-01-18,DVS,10.714286094417377
2024-01-18,AUST,9.923673291548807
2024-01-18,OPTX,9.85075138862813
2024-01-18,MTC,9.69388028176211
2024-01-18,MSLE,9.67741808256047
2024-01-18,IVVD,9.4660280134894
2024-01-18,LANV,9.282702077360296
2024-01-18,AKA,9.261237677748085
2024-01-18,KZIA,8.823529411764707
2024-01-18,ROMA,8.77193202602569
2024-01-19,GXAI,32.00000127156575
2024-01-19,AGAE,18.534488738575547
2024-01-19,MOBX,14.843754802132134
2024-01-19,AEC,14.285714285714285
2024-01-19,TSSI,14.285711244660996
2024-01-19,STKE,14.084503642861574
2024-01-19,CLNN,13.333331214057075
2024-01-19,GV,12.80787706778197
2024-01-19,NCTY,11.910669828384778
2024-01-19,MYNZ,11.214953166906032
2024-01-19,TBHC,11.1111100598828
2024-01-19,FOA,9.885064703515257
2024-01-19,DARE,9.803925387969109
2024-01-19,REE,9.381232908577092
2024-01-19,GDEV,9.170313415478082
2024-01-19,MODD,8.875737933692552
2024-01-19,SIEB,8.823527761809187
2024-01-19,RBOT,8.633092757365896
2024-01-19,IMCC,8.593747938478694
2024-01-19,SLMT,8.333333333333332
2024-01-22,SGMT,119.94134343761966
2024-01-22,STKE,67.60563217702074
2024-01-22,BFRG,17.58691527598097
2024-01-22,GDC,15.04854132963036
2024-01-22,JWEL,14.69613485271398
2024-01-22,MSLE,13.57341476403274
2024-01-22,SOPA,13.425924120343986
2024-01-22,FMST,12.444443172878689
2024-01-22,AGEN,12.06896183181755
2024-01-22,GNS,11.986297790676332
2024-01-22,CHRS,11.885244059517872
2024-01-22,OMH,11.523814951752025
2024-01-22,ULY,11.481472934606437
2024-01-22,APRE,11.31725693181025
2024-01-22,ORBS,11.308197919340726
2024-01-22,PHGE,11.111104914397025
2024-01-22,SPPL,10.912337030882654
2024-01-22,PHUN,10.671940096284183
2024-01-22,BOF,10.222223069932726
2024-01-22,GLMD,9.792282242308966
2024-01-23,EVAX,51.5979215370656
2024-01-23,ENSC,30.701753701064938
2024-01-23,PHUN,24.233973756159035
2024-01-23,SRTS,24.06014458024842
2024-01-23,OTLK,20.588229106784453
2024-01-23,SYNX,17.182130077404107
2024-01-23,ESGL,16.631584627146275
2024-01-23,RDZN,14.705878620898757
2024-01-23,NYXH,13.537115630722308
2024-01-23,IMG,12.222226460774738
2024-01-23,IGC,11.111111111111112
2024-01-23,CPHI,11.11111111111111
2024-01-23,ONMD,11.111109609356433
2024-01-23,JXG,10.76923272548578
2024-01-23,RBB,10.5641302371851
2024-01-23,MDIA,9.677419664956526
2024-01-23,SWVL,9.473681568769171
2024-01-23,JWEL,9.130201729043538
2024-01-23,VTVT,8.840011181282732
2024-01-23,KGEI,8.805030362005615
2024-01-24,EVAX,86.97394829411176
2024-01-24,BESS,25.000002128737343
2024-01-24,VSME,21.646340513650813
2024-01-24,PRPL,19.36663130075925
2024-01-24,RDHL,18.96745433815856
2024-01-24,NYXH,17.721518659896212
2024-01-24,PHGE,13.636365710470496
2024-01-24,RDZN,12.991261672847289
2024-01-24,ENSC,12.949634562071392
2024-01-24,GPUS,12.903225806451612
2024-01-24,XWIN,10.465115849254396
2024-01-24,HUIZ,10.144924631741778
2024-01-24,SILO,9.999999148505044
2024-01-24,RNTX,9.787235251375373
2024-01-24,XELB,9.03225560342112
2024-01-24,COCH,8.82352966957026
2024-01-24,INM,8.57142720903669
2024-01-24,TGEN,8.333325054910777
2024-01-24,STG,8.1829039369992
2024-01-24,SLAI,8.152172469405487
2024-01-25,KZIA,14.285714285714285
2024-01-25,IKT,11.824320950065808
2024-01-25,ENSC,11.278195057414536
2024-01-25,DOGZ,11.275968170481883
2024-01-25,BESS,11.111107747180627
2024-01-25,DTCX,10.58823080623851
2024-01-25,BFRG,10.270266787164704
2024-01-25,STEX,10.132159515684688
2024-01-25,IMCC,10.050251607478376
2024-01-25,STG,9.027475739895625
2024-01-25,OTLK,9.000003337860107
2024-01-25,NYXH,8.66373212254505
2024-01-25,ADXN,8.554922051178245
2024-01-25,EVTL,7.936507696227189
2024-01-25,BGM,7.692309808449005
2024-01-25,DARE,7.5949331274248575
2024-01-25,GAME,7.514450508575765
2024-01-25,COCH,7.407409042651405
2024-01-25,GSUN,7.161803243833402
2024-01-25,CWD,7.031246914994031
2024-01-26,CRBP,99.17061968833606
2024-01-26,PRZO,28.444439774187583
2024-01-26,LRE,18.36364052512429
2024-01-26,CD,14.634147050620408
2024-01-26,EHTH,14.157705603127232
2024-01-26,CALC,12.966597792272127
2024-01-26,IKT,11.788616152684032
2024-01-26,UK,11.75468604212316
2024-01-26,HLP,11.627906460965775
2024-01-26,VVOS,10.745398498309145
2024-01-26,NYXH,10.459691344995903
2024-01-26,ACCS,9.727626411014343
2024-01-26,HCAT,9.657948477598948
2024-01-26,GLMD,9.589042587218197
2024-01-26,RCON,9.523806820651007
2024-01-26,EVTV,9.16666984558107
2024-01-26,ATXG,9.090911061310528
2024-01-26,BTCS,9.02777405649536
2024-01-26,SLAI,8.659223123033048
2024-01-26,ENTX,8.644859861891305
2024-01-29,ONMD,140.70451526782958
2024-01-29,PALI,124.99998471675812
2024-01-29,MDAI,36.53136515133333
2024-01-29,JL,29.35322795535396
2024-01-29,NYXH,23.379381986601945
2024-01-29,CDLX,22.703638598092137
2024-01-29,NBY,18.74999592082985
2024-01-29,LIXT,17.08542274069943
2024-01-29,ZJYL,15.16854426217001
2024-01-29,CVKD,14.765097005530986
2024-01-29,SNES,12.932135204154992
2024-01-29,SSM,12.5
2024-01-29,SNOA,12.499995343387196
2024-01-29,SGN,11.805549346738635
2024-01-29,DUO,11.168384140658764
2024-01-29,BESS,11.111107747180627
2024-01-29,INBS,10.958900629824212
2024-01-29,YJ,10.2362202507112
2024-01-29,SOWG,10.221674081327984
2024-01-29,PBHC,10.000004389278592
2024-01-30,RYM,58.10276361995162
2024-01-30,ITRM,28.49162018614233
2024-01-30,BESS,25.000002128737343
2024-01-30,ZJYL,13.66741067752516
2024-01-30,COCH,13.492060188203087
2024-01-30,PPCB,13.333333850734602
2024-01-30,CRBP,12.835656723562424
2024-01-30,STKE,12.676050130442873
2024-01-30,CTNT,12.190478742257902
2024-01-30,ICCM,11.594200519873423
2024-01-30,CCM,11.59419859189298
2024-01-30,ATON,11.4571825680636
2024-01-30,GNLX,10.1818171414462
2024-01-30,SWVL,9.31817814830914
2024-01-30,CWD,8.782610685929008
2024-01-30,DARE,8.750005510325344
2024-01-30,ITP,8.333331781129022
2024-01-30,EDTK,8.247414571799002
2024-01-30,RZLT,8.10811101069608
2024-01-30,ATLN,8.10810346396728
2024-01-31,EXOD,119.5652302361619
2024-01-31,ENSC,29.513888367654868
2024-01-31,AHT,19.402988473778027
2024-01-31,TRIB,16.27906460965777
2024-01-31,FIEE,16.141735905050062
2024-01-31,TAOP,14.814811762359442
2024-01-31,RYM,13.63636801503378
2024-01-31,CRBP,13.076315323848242
2024-01-31,MSGM,11.393437352881572
2024-01-31,NYXH,10.442252972294591
2024-01-31,PRHI,10.317460017109372
2024-01-31,CCM,10.25641245092704
2024-01-31,SRZN,10.186012369015067
2024-01-31,RDCM,9.89583095328683
2024-01-31,IPW,9.869646755731518
2024-01-31,MSLE,8.854166882250606
2024-01-31,WAVE,8.571429057997108
2024-01-31,APM,8.28025419671734
2024-01-31,DCGO,8.21114264932816
2024-01-31,CETY,8.074537448204426
2024-02-01,FIEE,63.65854132253463
2024-02-01,KPRX,37.13768701917359
2024-02-01,MTVA,21.10091713930591
2024-02-01,SSM,19.402982808526207
2024-02-01,CVKD,14.835169441730915
2024-02-01,CIIT,13.83737607590214
2024-02-01,FBLG,13.573879050895467
2024-02-01,CMTV,11.73184992045246
2024-02-01,CAPT,11.683845503126683
2024-02-01,CWD,11.504426272494792
2024-02-01,AIHS,11.418682066691368
2024-02-01,RLMD,10.941477339770431
2024-02-01,VSME,10.538635334844887
2024-02-01,DUOT,10.114944065903938
2024-02-01,RNXT,9.999998410542805
2024-02-01,ZJYL,9.99054445872802
2024-02-01,TANH,9.672133800196002
2024-02-01,BRBS,9.60000137069015
2024-02-01,BTMD,9.366755214950391
2024-02-01,CMTL,9.320697625576912
2024-02-02,INBS,71.7842359774857
2024-02-02,FIEE,41.550687645604775
2024-02-02,ROMA,34.48735123541542
2024-02-02,KOPN,28.804339269891056
2024-02-02,SUIG,21.111108265786555
2024-02-02,BRTX,14.8148111355159
2024-02-02,IMG,14.457828695048397
2024-02-02,SLNG,12.325574638651709
2024-02-02,RNXT,12.244894152695258
2024-02-02,BGM,11.816579669816765
2024-02-02,SCNI,11.25264816727488
2024-02-02,LEDS,11.19999885559082
2024-02-02,HTCO,10.0
2024-02-02,ATLN,9.388890780048657
2024-02-02,ERNA,9.356723798141669
2024-02-02,AURE,9.090910303463843
2024-02-02,ZSTK,8.823535052638585
2024-02-02,PHGE,8.597277093002734
2024-02-02,IMCC,8.366528818726227
2024-02-02,COCH,8.333325054910777
2024-02-05,SELX,101.12571145357504
2024-02-05,WRAP,71.81373431287531
2024-02-05,SOWG,14.864863384544998
2024-02-05,BRTX,14.642860457605304
2024-02-05,AEC,14.285714285714285
2024-02-05,SCNI,12.421055843955592
2024-02-05,MIRA,11.827952027362224
2024-02-05,AIMD,11.65048336935537
2024-02-05,CPHI,11.11111111111111
2024-02-05,HOTH,10.852712390299748
2024-02-05,LEDS,10.399999618530272
2024-02-05,ALTS,10.344828294942287
2024-02-05,SYNX,9.926710512281456
2024-02-05,AERT,9.41704198882576
2024-02-05,SUIG,9.363295612598217
2024-02-05,CPOP,8.849559669366176
2024-02-05,FBRX,8.843538827228402
2024-02-05,MGRX,8.843538297630014
2024-02-05,REBN,8.801947267641577
2024-02-05,JZ,8.730156888006219
2024-02-06,TENX,132.91283077979386
2024-02-06,RYM,28.74999130765629
2024-02-06,ZENV,28.695656500601903
2024-02-06,EFOI,18.333325054910777
2024-02-06,MGIH,17.99999475479126
2024-02-06,SELX,15.62500550326979
2024-02-06,HTCO,13.40909437699753
2024-02-06,DTCX,12.5
2024-02-06,RLYB,11.999998092651367
2024-02-06,TRON,11.873346010407882
2024-02-06,VVOS,11.6521752398947
2024-02-06,AUDC,10.928505510797413
2024-02-06,ATON,10.927149860604048
2024-02-06,WLDS,10.599078847328611
2024-02-06,MSGM,10.077519308209066
2024-02-06,LPRO,10.029495682830438
2024-02-06,ACHV,9.655174379352578
2024-02-06,YQ,9.62566561972859
2024-02-06,BZUN,9.569380664936917
2024-02-06,BCTX,9.414760393812658
2024-02-07,MAGN,97.65625358201004
2024-02-07,IINN,17.365274761358357
2024-02-07,PEPG,15.937937549084872
2024-02-07,GLMD,15.492953332196088
2024-02-07,AIRE,15.25424362359079
2024-02-07,MSGM,15.040645521200451
2024-02-07,BMR,11.66666909500411
2024-02-07,HTCO,11.11111111111111
2024-02-07,CETY,10.294119709503317
2024-02-07,SMWB,10.068253623006203
2024-02-07,FGI,9.933774583481174
2024-02-07,SLQT,9.9099110709451
2024-02-07,ICG,9.589036366250866
2024-02-07,ITRM,9.49366911923426
2024-02-07,LEDS,8.943090455232165
2024-02-07,DWSN,8.125002044060984
2024-02-07,ATON,8.064516377126523
2024-02-07,QMCO,7.894735686336514
2024-02-07,GRNQ,7.818178527611397
2024-02-07,ETHZ,7.418856867179555
2024-02-08,HKIT,398.2456052292305
2024-02-08,WIMI,37.3283356514405
2024-02-08,ROMA,32.98565253290592
2024-02-08,ZJYL,26.44578712474206
2024-02-08,SUGP,22.105263157894736
2024-02-08,AUST,19.047619948671883
2024-02-08,SNOA,18.749996740371035
2024-02-08,WNW,17.796605032636272
2024-02-08,RDGT,16.666664459087173
2024-02-08,CNET,15.853658093362244
2024-02-08,YQ,14.950983944144555
2024-02-08,TANH,14.655170287587058
2024-02-08,FHTX,14.423078980436532
2024-02-08,TNYA,13.34841951139943
2024-02-08,AURE,12.820513029514428
2024-02-08,HUDI,12.3552193925076
2024-02-08,CNEY,11.029411764705882
2024-02-08,MDIA,10.77586494820306
2024-02-08,EDTK,10.752684243884003
2024-02-08,RMCO,10.294116486933838
2024-02-09,TOP,112.53822170653169
2024-02-09,ILAG,52.3404284676259
2024-02-09,RDGT,14.285724017085302
2024-02-09,BGM,14.011516578282455
2024-02-09,NVX,13.836471998900576
2024-02-09,SOWG,13.772449892126309
2024-02-09,OKYO,12.587417717452132
2024-02-09,GREE,12.47166008537656
2024-02-09,CAN,12.337666358889964
2024-02-09,FARM,12.179491294206397
2024-02-09,INBS,12.152778099716455
2024-02-09,NOTV,11.62790646096578
2024-02-09,NCPL,11.184206221667084
2024-02-09,MI,11.176468344295726
2024-02-09,ZEPP,10.169492381566323
2024-02-09,TKNO,9.937886037253008
2024-02-09,MEGL,9.879520339151872
2024-02-09,AUST,9.756095610793878
2024-02-09,AIRE,9.48905071380695
2024-02-09,LMFA,9.302326226118405
2024-02-12,BMR,187.67774755674617
2024-02-12,MGIH,79.61165778923936
2024-02-12,STKE,42.85714437766951
2024-02-12,SPCB,38.88889256818805
2024-02-12,CCG,21.428571428571427
2024-02-12,GNSS,16.666674308288087
2024-02-12,EVAX,14.427858524837616
2024-02-12,RDGT,14.285724017085302
2024-02-12,BTAI,13.74408600425244
2024-02-12,SUGP,13.20754716981132
2024-02-12,AENT,13.142858232770646
2024-02-12,BGM,12.77371910271429
2024-02-12,MI,12.352943420410156
2024-02-12,CCM,11.53845636567198
2024-02-12,CPHI,11.11111111111111
2024-02-12,TRIB,11.111109148818317
2024-02-12,AUST,11.071435388456624
2024-02-12,ASYS,10.465113055454635
2024-02-12,HURA,10.399998256138392
2024-02-12,ADIL,10.344827586206897
2024-02-13,OMH,326.61289686839126
2024-02-13,BGLC,157.90754348238465
2024-02-13,BMR,82.01005987445424
2024-02-13,FAMI,60.0
2024-02-13,ZJYL,32.37063110169346
2024-02-13,BTAI,31.28204513740429
2024-02-13,ADIL,19.469026548672566
2024-02-13,UPXI,18.18181603228936
2024-02-13,ONFO,17.744919447794373
2024-02-13,IVDA,14.285719692031313
2024-02-13,NTWK,12.608694255013967
2024-02-13,DUO,11.900527368747262
2024-02-13,EQS,11.111116305415765
2024-02-13,CPHI,11.11111111111111
2024-02-13,KZIA,11.11111111111111
2024-02-13,BESS,11.111107747180627
2024-02-13,MGIH,10.610938046815138
2024-02-13,PMNT,10.000003467906604
2024-02-13,IMG,9.289622042697534
2024-02-13,EXOD,9.090909090909092
2024-02-14,DTSS,617.0067861711389
2024-02-14,PDC,286.81317898202497
2024-02-14,SLMT,171.62791407385538
2024-02-14,CCG,106.2893020461187
2024-02-14,CNVS,105.16130094101509
2024-02-14,IINN,86.45833352735883
2024-02-14,SNTG,25.110129428730176
2024-02-14,BMR,20.1991402144709
2024-02-14,CCTG,19.81424667817217
2024-02-14,CLNN,19.04762445393628
2024-02-14,MSS,18.30065206703458
2024-02-14,BLNK,17.910448026752697
2024-02-14,CCM,17.647058823529413
2024-02-14,TIRX,17.1698084417379
2024-02-14,AMTD,17.05882080698516
2024-02-14,AEC,16.666666666666664
2024-02-14,PLCE,16.297609909698277
2024-02-14,GRCE,15.702473720756288
2024-02-14,GREE,15.172421579742904
2024-02-14,MIGI,14.351853364452548
2024-02-15,NNOX,95.59747357283804
2024-02-15,IFBD,29.032262199420373
2024-02-15,PLCE,27.96142794728044
2024-02-15,NMG,23.07692484037417
2024-02-15,ULBI,21.518990703546685
2024-02-15,SSSS,20.000005033292
2024-02-15,CRDL,18.26923694130962
2024-02-15,COEP,18.1818227794217
2024-02-15,AEC,16.666666666666664
2024-02-15,ATON,15.000001589457192
2024-02-15,DTSS,13.585749768590595
2024-02-15,GGRP,13.223137320427448
2024-02-15,YIBO,13.095235166816371
2024-02-15,GMM,12.556052421295677
2024-02-15,UOKA,11.851851851851851
2024-02-15,CPHI,11.11111111111111
2024-02-15,ROMA,11.11111111111111
2024-02-15,ODYS,11.111109148818317
2024-02-15,CXAI,11.029409895615611
2024-02-15,AMWL,10.810808720947517
2024-02-16,GXAI,370.5882316275496
2024-02-16,CPOP,196.24059624720203
2024-02-16,AMBO,117.39130509898736
2024-02-16,BQ,37.93102994685237
2024-02-16,LICN,35.45454338562394
2024-02-16,STKE,25.00000465661298
2024-02-16,DVLT,20.0
2024-02-16,YJ,17.90322589948694
2024-02-16,UK,16.956526651725078
2024-02-16,BMR,16.499996185302717
2024-02-16,NVX,14.361707490458684
2024-02-16,TIRX,14.357259190395151
2024-02-16,BLZE,12.883438526150687
2024-02-16,SBEV,12.318837512468402
2024-02-16,COCH,11.999998092651367
2024-02-16,CALC,9.977822315470371
2024-02-16,GNTA,9.50000286102295
2024-02-16,CPHI,9.090909090909092
2024-02-16,FRSX,8.928572876692021
2024-02-16,TANH,8.515543849541134
2024-02-20,SCNX,132.67974725966624
2024-02-20,BFRI,69.33333079020181
2024-02-20,MNY,54.28572174643207
2024-02-20,GV,30.80807922689447
2024-02-20,CISO,28.99999618530273
2024-02-20,HURA,28.571421620449723
2024-02-20,KZIA,25.71428571428571
2024-02-20,ONMD,22.10526117657688
2024-02-20,SRXH,21.276582631119613
2024-02-20,CTNT,16.145836922805852
2024-02-20,QMCO,13.999996185302717
2024-02-20,CPOP,13.96225932994843
2024-02-20,BKYI,12.97296687753823
2024-02-20,PRSO,11.764710465562942
2024-02-20,RCON,11.76471046556293
2024-02-20,CNTN,11.53846498698805
2024-02-20,SUIG,11.196919300463296
2024-02-20,RZLT,11.111109148818317
2024-02-20,IPW,10.683760954688696
2024-02-20,ANEB,10.350880216326804
2024-02-21,SOGP,62.78260546242005
2024-02-21,SEED,39.13043974027302
2024-02-21,EFOI,32.5581464119297
2024-02-21,MGLD,15.54621832955484
2024-02-21,CNEY,15.037593984962406
2024-02-21,BRLS,13.166486326395496
2024-02-21,NIXX,12.416214396293558
2024-02-21,YQ,11.946901861321194
2024-02-21,EBS,11.842109803677983
2024-02-21,SYNX,11.76470134497525
2024-02-21,LOCL,11.57024638687492
2024-02-21,EVGN,10.526312157057612
2024-02-21,YIBO,10.04220109652432
2024-02-21,LRE,9.756100113940825
2024-02-21,DYAI,9.629629106351551
2024-02-21,EM,9.374994018290836
2024-02-21,NMTC,9.090911061310528
2024-02-21,HCKT,9.0750473361276
2024-02-21,MYND,9.014671489686272
2024-02-21,SSM,8.333333333333332
2024-02-22,BZFD,105.4794496313868
2024-02-22,NXXT,29.032259828741967
2024-02-22,RILY,22.69736144288709
2024-02-22,YQ,18.48738645566156
2024-02-22,WETH,17.377048513960425
2024-02-22,BMR,16.07495127467409
2024-02-22,DDC,15.625
2024-02-22,BRFH,15.23810410445552
2024-02-22,CD,14.912277124374922
2024-02-22,BLNE,14.114112910077562
2024-02-22,OTLK,13.39712836787646
2024-02-22,SYNX,13.314448510468097
2024-02-22,MYSZ,12.24489820743293
